kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
9941859,528.01,CANDIDATE,9.576659620,1.0650000e-05,-1.0650000e-05,2.37,0.08,0.06,0.886,0.022,-0.020,0.889,0.052,-0.059
9941859,528.03,CANDIDATE,20.552803110,3.5740000e-05,-3.5740000e-05,2.46,0.41,0.12,0.886,0.022,-0.020,0.889,0.052,-0.059
9941859,528.02,CANDIDATE,96.678185200,2.7700000e-04,-2.7700000e-04,2.71,0.08,0.10,0.886,0.022,-0.020,0.889,0.052,-0.059
9946525,398.03,CANDIDATE,1.729367077,2.5870000e-06,-2.5870000e-06,1.81,0.07,0.06,0.831,0.021,-0.019,0.864,0.041,-0.048
9946525,398.02,CANDIDATE,4.180048081,2.7410000e-06,-2.7410000e-06,3.41,0.11,0.10,0.831,0.021,-0.019,0.864,0.041,-0.048
9946525,398.01,CANDIDATE,51.846889840,2.9310000e-05,-2.9310000e-05,8.65,0.23,0.23,0.831,0.021,-0.019,0.864,0.041,-0.048
9947653,4647.02,CANDIDATE,12.008552000,1.6800000e-04,-1.6800000e-04,2.76,0.30,0.57,2.608,0.066,-0.068,1.284,0.080,-0.118
9947653,4647.01,CANDIDATE,37.904388900,8.1950000e-04,-8.1950000e-04,2.61,0.11,0.19,2.608,0.066,-0.068,1.284,0.080,-0.118
9962455,2748.02,CANDIDATE,5.777212590,2.8020000e-05,-2.8020000e-05,2.18,0.56,0.18,1.767,0.052,-0.051,1.022,0.061,-0.058
9962455,2748.01,CANDIDATE,23.198585200,2.2640000e-04,-2.2640000e-04,2.63,0.11,0.12,1.767,0.052,-0.051,1.022,0.061,-0.058
9963524,720.04,CANDIDATE,2.795900040,1.4110000e-05,-1.4110000e-05,1.62,0.49,0.11,0.788,0.014,-0.014,0.817,0.037,-0.048
9963524,720.01,CANDIDATE,5.690591630,1.1020000e-05,-1.1020000e-05,3.02,0.46,0.14,0.788,0.014,-0.014,0.817,0.037,-0.048
9963524,720.02,CANDIDATE,10.041572140,3.1280000e-05,-3.1280000e-05,2.89,0.42,0.31,0.788,0.014,-0.014,0.817,0.037,-0.048
9963524,720.03,CANDIDATE,18.369746580,8.5640000e-05,-8.5640000e-05,3.48,0.08,0.79,0.788,0.014,-0.014,0.817,0.037,-0.048
9967009,3462.01,CANDIDATE,12.432699700,3.1340000e-04,-3.1340000e-04,2.39,0.29,0.28,1.561,0.171,-0.150,1.157,0.098,-0.091
9967009,3462.02,CANDIDATE,30.990299700,8.9330000e-04,-8.9330000e-04,2.80,0.33,0.37,1.561,0.171,-0.150,1.157,0.098,-0.091
9973109,2018.02,CANDIDATE,16.098829400,2.6940000e-04,-2.6940000e-04,1.52,0.11,0.09,1.209,0.032,-0.030,1.140,0.067,-0.076
9973109,2018.01,CANDIDATE,27.495634000,1.4850000e-04,-1.4850000e-04,2.81,0.50,0.18,1.209,0.032,-0.030,1.140,0.067,-0.076
9995771,3470.01,CANDIDATE,15.061783500,2.6450000e-04,-2.6450000e-04,2.06,0.17,0.17,1.485,0.088,-0.086,1.132,0.082,-0.086
9995771,3470.02,CANDIDATE,25.433786400,3.2150000e-04,-3.2150000e-04,2.57,0.20,0.19,1.485,0.088,-0.086,1.132,0.082,-0.086
10000941,4146.02,CANDIDATE,2.573843700,1.6800000e-05,-1.6800000e-05,0.51,0.03,0.04,0.765,0.012,-0.012,0.813,0.028,-0.038
10000941,4146.01,CANDIDATE,3.504723440,1.5510000e-05,-1.5510000e-05,0.72,0.03,0.04,0.765,0.012,-0.012,0.813,0.028,-0.038
10002866,723.01,CANDIDATE,3.936993144,4.4570000e-06,-4.4570000e-06,3.30,0.21,0.34,0.830,0.022,-0.021,0.830,0.049,-0.051
10002866,723.03,CANDIDATE,10.088810660,1.1770000e-05,-1.1770000e-05,4.63,0.20,0.87,0.830,0.022,-0.021,0.830,0.049,-0.051
10002866,723.02,CANDIDATE,28.081859820,6.9720000e-05,-6.9720000e-05,3.57,0.10,0.16,0.830,0.022,-0.021,0.830,0.049,-0.051
10004738,1598.03,CANDIDATE,13.930687910,7.5260000e-05,-7.5260000e-05,1.41,0.13,0.29,0.846,0.018,-0.018,0.860,0.047,-0.057
10004738,1598.01,CANDIDATE,56.475806900,1.2810000e-04,-1.2810000e-04,3.24,0.10,0.42,0.846,0.018,-0.018,0.860,0.047,-0.057
10004738,1598.02,CANDIDATE,92.874729400,4.9610000e-04,-4.9610000e-04,2.67,0.06,0.46,0.846,0.018,-0.018,0.860,0.047,-0.057
10005758,1783.01,CANDIDATE,134.478518900,1.7050000e-04,-1.7050000e-04,9.03,0.24,0.24,1.147,0.026,-0.026,1.133,0.052,-0.066
10005758,1783.02,CANDIDATE,284.063137000,1.7950000e-03,-1.7950000e-03,5.46,0.51,0.30,1.147,0.026,-0.026,1.133,0.052,-0.066
10019643,471.02,CANDIDATE,7.811009520,4.7640000e-05,-4.7640000e-05,1.14,0.30,0.15,0.902,0.022,-0.021,0.923,0.048,-0.057
10019643,471.01,CANDIDATE,21.347366120,4.7780000e-05,-4.7780000e-05,2.69,0.16,0.40,0.902,0.022,-0.021,0.923,0.048,-0.057
10027323,1596.01,CANDIDATE,5.923657470,1.6330000e-05,-1.6330000e-05,1.51,0.06,0.05,0.756,0.015,-0.014,0.778,0.033,-0.032
10027323,1596.02,CANDIDATE,105.358229900,5.2500000e-04,-5.2500000e-04,2.85,0.70,0.25,0.756,0.015,-0.014,0.778,0.033,-0.032
10028792,1574.03,CANDIDATE,5.833938570,2.2410000e-05,-2.2410000e-05,1.66,0.07,0.09,1.422,0.043,-0.040,1.016,0.090,-0.072
10028792,1574.04,CANDIDATE,8.977288800,1.4510000e-04,-1.4510000e-04,1.50,0.54,0.14,1.422,0.043,-0.040,1.016,0.090,-0.072
10028792,1574.01,CANDIDATE,114.736580000,1.5010000e-04,-1.5010000e-04,10.28,0.32,0.32,1.422,0.043,-0.040,1.016,0.090,-0.072
10028792,1574.02,CANDIDATE,191.239133000,2.4200000e-03,-2.4200000e-03,5.41,0.41,0.79,1.422,0.043,-0.040,1.016,0.090,-0.072
10055126,1608.01,CANDIDATE,9.176171670,3.4180000e-05,-3.4180000e-05,1.62,0.06,0.05,1.132,0.026,-0.026,1.101,0.056,-0.067
10055126,1608.02,CANDIDATE,19.738399200,1.1720000e-04,-1.1720000e-04,1.58,0.26,0.13,1.132,0.026,-0.026,1.101,0.056,-0.067
10055126,1608.03,CANDIDATE,232.040326000,6.9020000e-03,-6.9020000e-03,2.01,0.07,0.14,1.132,0.026,-0.026,1.101,0.056,-0.067
10122538,2926.02,CANDIDATE,5.536093680,3.1480000e-05,-3.1480000e-05,2.14,0.40,0.30,0.549,0.032,-0.024,0.561,0.021,-0.022
10122538,2926.01,CANDIDATE,12.285471800,9.2460000e-05,-9.2460000e-05,2.15,0.15,0.13,0.549,0.032,-0.024,0.561,0.021,-0.022
10122538,2926.03,CANDIDATE,20.956998500,1.7930000e-04,-1.7930000e-04,2.32,0.17,0.13,0.549,0.032,-0.024,0.561,0.021,-0.022
10122538,2926.04,CANDIDATE,37.633386800,7.7940000e-04,-7.7940000e-04,2.19,0.16,0.15,0.549,0.032,-0.024,0.561,0.021,-0.022
10122538,2926.05,CANDIDATE,75.731195000,1.8850000e-03,-1.8850000e-03,3.38,0.23,0.80,0.549,0.032,-0.024,0.561,0.021,-0.022
10130039,1909.02,CANDIDATE,5.470333760,1.6590000e-05,-1.6590000e-05,1.05,0.04,0.03,0.999,0.019,-0.018,1.037,0.035,-0.050
10130039,1909.01,CANDIDATE,12.758000920,3.6870000e-05,-3.6870000e-05,1.36,0.05,0.03,0.999,0.019,-0.018,1.037,0.035,-0.050
10130039,1909.03,CANDIDATE,25.098508300,1.0200000e-04,-1.0200000e-04,1.45,0.18,0.16,0.999,0.019,-0.018,1.037,0.035,-0.050
10136549,1929.02,CANDIDATE,3.292767970,1.1920000e-05,-1.1920000e-05,1.70,0.27,0.10,1.791,0.043,-0.041,1.141,0.127,-0.068
10136549,1929.01,CANDIDATE,9.693150230,2.7590000e-05,-2.7590000e-05,2.30,0.29,0.19,1.791,0.043,-0.041,1.141,0.127,-0.068
10141900,1082.03,CANDIDATE,1.196548464,3.7490000e-06,-3.7490000e-06,1.23,0.08,0.08,0.832,0.033,-0.031,0.837,0.048,-0.051
10141900,1082.02,CANDIDATE,4.096676240,1.9560000e-05,-1.9560000e-05,1.40,0.10,0.07,0.832,0.033,-0.031,0.837,0.048,-0.051
10141900,1082.01,CANDIDATE,6.503270350,3.1340000e-05,-3.1340000e-05,1.65,0.11,0.08,0.832,0.033,-0.031,0.837,0.048,-0.051
10141900,1082.04,CANDIDATE,9.655047300,7.3300000e-05,-7.3300000e-05,1.43,0.11,0.09,0.832,0.033,-0.031,0.837,0.048,-0.051
10157458,1083.02,CANDIDATE,4.577974120,4.2600000e-05,-4.2600000e-05,1.04,0.07,0.08,0.923,0.031,-0.029,0.931,0.054,-0.064
10157458,1083.01,CANDIDATE,7.336851010,3.6700000e-05,-3.6700000e-05,1.66,0.09,0.07,0.923,0.031,-0.029,0.931,0.054,-0.064
10166274,1078.01,CANDIDATE,3.353732008,3.9960000e-06,-3.9960000e-06,1.91,0.07,0.06,0.532,0.015,-0.015,0.534,0.013,-0.013
10166274,1078.02,CANDIDATE,6.877446033,8.8930000e-06,-8.8930000e-06,2.37,0.28,0.22,0.532,0.015,-0.015,0.534,0.013,-0.013
10166274,1078.03,CANDIDATE,28.464648040,8.8050000e-05,-8.8050000e-05,2.16,0.09,0.07,0.532,0.015,-0.015,0.534,0.013,-0.013
10187017,82.05,CANDIDATE,5.286919960,2.9470000e-05,-2.9470000e-05,0.51,0.10,0.05,0.741,0.011,-0.011,0.766,0.032,-0.038
10187017,82.04,CANDIDATE,7.071361190,3.0850000e-05,-3.0850000e-05,0.63,0.18,0.05,0.741,0.011,-0.011,0.766,0.032,-0.038
10187017,82.02,CANDIDATE,10.311747860,1.2260000e-05,-1.2260000e-05,1.34,0.02,0.12,0.741,0.011,-0.011,0.766,0.032,-0.038
10187017,82.01,CANDIDATE,16.145671932,7.4400000e-06,-7.4400000e-06,2.48,0.04,0.21,0.741,0.011,-0.011,0.766,0.032,-0.038
10187017,82.03,CANDIDATE,27.453614600,1.0770000e-04,-1.0770000e-04,0.95,0.11,0.10,0.741,0.011,-0.011,0.766,0.032,-0.038
10189546,427.01,CANDIDATE,24.614806130,3.2270000e-05,-3.2270000e-05,3.57,0.47,0.11,0.838,0.019,-0.018,0.873,0.041,-0.050
10189546,427.02,CANDIDATE,42.949522000,1.4880000e-04,-1.4880000e-04,2.53,0.11,0.07,0.838,0.019,-0.018,0.873,0.041,-0.050
10189546,427.03,CANDIDATE,117.033521000,1.1240000e-03,-1.1240000e-03,2.28,0.11,0.08,0.838,0.019,-0.018,0.873,0.041,-0.050
10227020,730.04,CANDIDATE,7.384432690,2.9590000e-05,-2.9590000e-05,2.80,0.45,0.22,1.445,0.097,-0.089,1.169,0.072,-0.087
10227020,730.02,CANDIDATE,9.848246490,3.6680000e-05,-3.6680000e-05,3.11,0.63,0.23,1.445,0.097,-0.089,1.169,0.072,-0.087
10227020,730.01,CANDIDATE,14.787671720,5.5840000e-05,-5.5840000e-05,4.00,0.29,0.25,1.445,0.097,-0.089,1.169,0.072,-0.087
10227020,730.03,CANDIDATE,19.724367200,1.3240000e-04,-1.3240000e-04,4.14,0.28,0.71,1.445,0.097,-0.089,1.169,0.072,-0.087
10253547,2153.02,CANDIDATE,25.745795700,3.2120000e-04,-3.2120000e-04,1.61,0.26,0.10,1.288,0.031,-0.026,1.196,0.059,-0.068
10253547,2153.01,CANDIDATE,59.980986800,4.6960000e-04,-4.6960000e-04,2.61,0.08,0.43,1.288,0.031,-0.026,1.196,0.059,-0.068
10265898,732.01,CANDIDATE,1.260258822,6.7500000e-07,-6.7500000e-07,3.22,0.09,0.33,0.861,0.024,-0.022,0.896,0.043,-0.051
10265898,732.02,CANDIDATE,3.295345670,2.5690000e-05,-2.5690000e-05,1.11,0.03,0.16,0.861,0.024,-0.022,0.896,0.043,-0.051
10265898,732.03,CANDIDATE,5.254493930,5.6130000e-05,-5.6130000e-05,1.28,0.21,0.19,0.861,0.024,-0.022,0.896,0.043,-0.051
10271806,733.03,CANDIDATE,3.132953510,1.0170000e-05,-1.0170000e-05,1.47,0.08,0.05,0.718,0.021,-0.019,0.757,0.031,-0.037
10271806,733.01,CANDIDATE,5.924993927,7.6260000e-06,-7.6260000e-06,3.33,0.32,0.45,0.718,0.021,-0.019,0.757,0.031,-0.037
10271806,733.02,CANDIDATE,11.349348480,2.4420000e-05,-2.4420000e-05,2.53,0.08,0.12,0.718,0.021,-0.019,0.757,0.031,-0.037
10271806,733.04,CANDIDATE,18.643499860,6.4890000e-05,-6.4890000e-05,2.26,0.42,0.27,0.718,0.021,-0.019,0.757,0.031,-0.037
10290666,332.01,CANDIDATE,5.458499140,9.1010000e-06,-9.1010000e-06,2.59,0.29,0.14,1.541,0.034,-0.034,1.203,0.049,-0.092
10290666,332.02,CANDIDATE,6.866742260,9.9960000e-05,-9.9960000e-05,1.07,0.06,0.08,1.541,0.034,-0.034,1.203,0.049,-0.092
10328393,1905.01,CANDIDATE,7.626354940,2.2020000e-05,-2.2020000e-05,1.18,0.05,0.04,0.701,0.012,-0.013,0.722,0.031,-0.034
10328393,1905.02,CANDIDATE,15.995603730,9.6260000e-05,-9.6260000e-05,1.01,0.06,0.03,0.701,0.012,-0.013,0.722,0.031,-0.034
10328393,1905.03,CANDIDATE,34.211502200,3.0040000e-04,-3.0040000e-04,1.12,0.06,0.05,0.701,0.012,-0.013,0.722,0.031,-0.034
10337517,1165.02,CANDIDATE,4.292636990,3.7800000e-05,-3.7800000e-05,0.67,0.04,0.05,0.849,0.017,-0.016,0.892,0.036,-0.050
10337517,1165.01,CANDIDATE,7.053934488,7.6930000e-06,-7.6930000e-06,2.32,0.05,0.39,0.849,0.017,-0.016,0.892,0.036,-0.050
10340423,736.02,CANDIDATE,6.738935440,2.6870000e-05,-2.6870000e-05,1.58,0.09,0.08,0.662,0.024,-0.023,0.669,0.030,-0.026
10340423,736.01,CANDIDATE,18.794185060,4.4650000e-05,-4.4650000e-05,2.56,0.10,0.13,0.662,0.024,-0.023,0.669,0.030,-0.026
10350571,1175.02,CANDIDATE,17.157236000,1.8620000e-04,-1.8620000e-04,2.98,0.13,0.13,2.859,0.070,-0.062,1.455,0.041,-0.059
10350571,1175.01,CANDIDATE,31.592580900,4.3710000e-04,-4.3710000e-04,3.43,0.14,0.13,2.859,0.070,-0.062,1.455,0.041,-0.059
10358759,738.01,CANDIDATE,10.339240800,1.7220000e-05,-1.7220000e-05,2.54,0.11,0.09,0.743,0.025,-0.024,0.800,0.030,-0.035
10358759,738.02,CANDIDATE,13.286899970,2.7750000e-05,-2.7750000e-05,2.38,0.10,0.09,0.743,0.025,-0.024,0.800,0.030,-0.035
10386922,289.01,CANDIDATE,26.629419530,4.5920000e-05,-4.5920000e-05,3.87,0.13,0.10,1.748,0.044,-0.044,0.939,0.056,-0.052
10386922,289.02,CANDIDATE,296.637581700,4.0510000e-04,-4.0510000e-04,9.33,0.38,0.26,1.748,0.044,-0.044,0.939,0.056,-0.052
10426656,1161.03,CANDIDATE,2.971366580,1.0600000e-05,-1.0600000e-05,1.84,0.07,0.09,1.214,0.032,-0.032,0.931,0.069,-0.060
10426656,1161.01,CANDIDATE,6.057299660,1.7920000e-05,-1.7920000e-05,2.34,0.10,0.09,1.214,0.032,-0.032,0.931,0.069,-0.060
10426656,1161.02,CANDIDATE,10.937255720,4.2730000e-05,-4.2730000e-05,2.92,0.39,0.46,1.214,0.032,-0.032,0.931,0.069,-0.060
10460984,474.04,CANDIDATE,5.035056650,1.9460000e-05,-1.9460000e-05,1.53,0.04,0.28,1.029,0.024,-0.023,1.056,0.039,-0.052
10460984,474.01,CANDIDATE,10.945777830,2.0170000e-05,-2.0170000e-05,2.66,0.07,0.26,1.029,0.024,-0.023,1.056,0.039,-0.052
10460984,474.02,CANDIDATE,28.986901600,1.0760000e-04,-1.0760000e-04,2.54,0.16,0.32,1.029,0.024,-0.023,1.056,0.039,-0.052
10468940,1163.01,CANDIDATE,2.936527336,5.1360000e-06,-5.1360000e-06,1.49,0.30,0.06,0.776,0.019,-0.018,0.783,0.043,-0.048
10468940,1163.02,CANDIDATE,8.015008210,3.2590000e-05,-3.2590000e-05,1.55,0.33,0.10,0.776,0.019,-0.018,0.783,0.043,-0.048
10489206,251.01,CANDIDATE,4.164384505,2.1550000e-06,-2.1550000e-06,2.72,0.07,0.14,0.543,0.014,-0.014,0.538,0.012,-0.012
10489206,251.02,CANDIDATE,5.774403260,3.0590000e-05,-3.0590000e-05,0.86,0.05,0.06,0.543,0.014,-0.014,0.538,0.012,-0.012
10513530,533.02,CANDIDATE,3.524678880,3.0440000e-05,-3.0440000e-05,1.26,0.03,0.40,0.786,0.017,-0.017,0.834,0.033,-0.051
10513530,533.01,CANDIDATE,16.549670980,4.3780000e-05,-4.3780000e-05,2.53,0.07,0.38,0.786,0.017,-0.017,0.834,0.033,-0.051
10538176,1301.01,CANDIDATE,12.699050110,4.3070000e-05,-4.3070000e-05,2.30,0.53,0.17,0.773,0.032,-0.028,0.808,0.037,-0.042
10538176,1301.02,CANDIDATE,37.514212800,2.0070000e-04,-2.0070000e-04,2.35,0.11,0.13,0.773,0.032,-0.028,0.808,0.037,-0.042
10545066,337.01,CANDIDATE,19.783025900,6.6140000e-05,-6.6140000e-05,2.22,0.08,0.06,1.161,0.027,-0.025,1.088,0.069,-0.072
10545066,337.02,CANDIDATE,154.607419000,4.2790000e-03,-4.2790000e-03,1.94,0.13,0.08,1.161,0.027,-0.025,1.088,0.069,-0.072
10552611,338.02,CANDIDATE,3.107626840,1.5370000e-05,-1.5370000e-05,0.75,0.16,0.07,0.796,0.013,-0.012,0.832,0.035,-0.041
10552611,338.01,CANDIDATE,7.010632400,1.3620000e-05,-1.3620000e-05,1.53,0.20,0.12,0.796,0.013,-0.012,0.832,0.035,-0.041
10554999,534.02,CANDIDATE,2.735900074,4.5020000e-06,-4.5020000e-06,1.70,0.06,0.05,0.832,0.018,-0.017,0.855,0.044,-0.050
10554999,534.01,CANDIDATE,6.400157105,9.0200000e-06,-9.0200000e-06,2.74,0.06,0.44,0.832,0.018,-0.017,0.855,0.044,-0.050
10577994,475.01,CANDIDATE,8.180894900,1.6010000e-05,-1.6010000e-05,2.03,0.35,0.09,0.744,0.015,-0.015,0.753,0.040,-0.041
10577994,475.02,CANDIDATE,15.312963880,3.2510000e-05,-3.2510000e-05,2.26,0.40,0.13,0.744,0.015,-0.015,0.753,0.040,-0.041
10586004,275.01,CANDIDATE,15.791965940,3.5140000e-05,-3.5140000e-05,2.45,0.09,0.06,1.745,0.041,-0.040,1.028,0.040,-0.051
10586004,275.02,CANDIDATE,82.200123900,3.9690000e-04,-3.9690000e-04,2.63,0.09,0.07,1.745,0.041,-0.040,1.028,0.040,-0.051
10600261,597.02,CANDIDATE,2.092271150,5.8140000e-06,-5.8140000e-06,1.41,0.07,0.06,0.987,0.033,-0.032,1.016,0.043,-0.053
10600261,597.01,CANDIDATE,17.307955480,5.5520000e-05,-5.5520000e-05,2.44,0.11,0.09,0.987,0.033,-0.032,1.016,0.043,-0.053
10600261,597.03,CANDIDATE,52.814805100,3.8460000e-04,-3.8460000e-04,2.28,0.12,0.09,0.987,0.033,-0.032,1.016,0.043,-0.053
10601284,749.02,CANDIDATE,3.941052210,1.0940000e-05,-1.0940000e-05,1.64,0.09,0.08,0.878,0.031,-0.029,0.903,0.047,-0.054
10601284,749.01,CANDIDATE,5.349553819,8.8340000e-06,-8.8340000e-06,2.47,0.12,0.09,0.878,0.031,-0.029,0.903,0.047,-0.054
10601284,749.03,CANDIDATE,8.109048070,6.7870000e-05,-6.7870000e-05,1.26,0.09,0.06,0.878,0.031,-0.029,0.903,0.047,-0.054
10604335,1298.01,CANDIDATE,11.008176350,1.7010000e-05,-1.7010000e-05,2.25,0.10,0.07,0.609,0.016,-0.015,0.620,0.019,-0.018
10604335,1298.02,CANDIDATE,92.749577700,6.9420000e-04,-6.9420000e-04,1.95,0.12,0.08,0.609,0.016,-0.015,0.620,0.019,-0.018
10610039,4577.02,CANDIDATE,3.073651390,2.7960000e-05,-2.7960000e-05,0.98,0.10,0.06,1.023,0.033,-0.032,0.985,0.066,-0.074
10610039,4577.01,CANDIDATE,105.997107000,1.2650000e-03,-1.2650000e-03,2.25,0.09,0.22,1.023,0.033,-0.032,0.985,0.066,-0.074
10656823,598.01,CANDIDATE,8.307839120,1.1440000e-05,-1.1440000e-05,2.18,0.07,0.05,0.800,0.019,-0.019,0.832,0.039,-0.055
10656823,598.02,CANDIDATE,34.096344100,1.9480000e-04,-1.9480000e-04,1.74,0.06,0.09,0.800,0.019,-0.019,0.832,0.039,-0.055
10657406,1837.02,CANDIDATE,1.682934607,4.9070000e-06,-4.9070000e-06,1.01,0.25,0.08,0.797,0.014,-0.013,0.854,0.027,-0.039
10657406,1837.01,CANDIDATE,34.173215600,1.2030000e-04,-1.2030000e-04,2.27,0.18,0.28,0.797,0.014,-0.013,0.854,0.027,-0.039
10717241,430.02,CANDIDATE,9.340538000,1.0520000e-04,-1.0520000e-04,0.87,0.08,0.05,0.626,0.013,-0.012,0.636,0.018,-0.018
10717241,430.01,CANDIDATE,12.376468970,1.3830000e-05,-1.3830000e-05,2.61,0.29,0.08,0.626,0.013,-0.012,0.636,0.018,-0.018
10718726,600.01,CANDIDATE,3.595769013,9.3830000e-06,-9.3830000e-06,2.36,0.09,0.14,1.181,0.043,-0.041,1.038,0.073,-0.072
10718726,600.02,CANDIDATE,294.055263000,7.4950000e-03,-7.4950000e-03,3.28,0.18,0.15,1.181,0.043,-0.041,1.038,0.073,-0.072
10723367,2236.02,CANDIDATE,12.125806440,7.9630000e-05,-7.9630000e-05,1.79,0.30,0.24,0.888,0.040,-0.037,0.917,0.047,-0.051
10723367,2236.01,CANDIDATE,19.986591600,1.2860000e-04,-1.2860000e-04,3.03,0.16,0.76,0.888,0.040,-0.037,0.917,0.047,-0.051
10723750,209.02,CANDIDATE,18.795912760,1.2310000e-05,-1.2310000e-05,8.36,0.33,0.52,1.592,0.057,-0.052,1.255,0.060,-0.079
10723750,209.01,CANDIDATE,50.790346480,2.3810000e-05,-2.3810000e-05,12.00,0.43,0.39,1.592,0.057,-0.052,1.255,0.060,-0.079
10730034,1305.01,CANDIDATE,2.633852528,8.3530000e-06,-8.3530000e-06,1.36,0.07,0.07,0.863,0.024,-0.023,0.893,0.045,-0.052
10730034,1305.02,CANDIDATE,6.186708820,4.3180000e-05,-4.3180000e-05,1.19,0.09,0.05,0.863,0.024,-0.023,0.893,0.045,-0.052
10730703,2327.01,CANDIDATE,5.600133270,2.0320000e-05,-2.0320000e-05,1.58,0.09,0.07,0.894,0.030,-0.028,0.926,0.045,-0.052
10730703,2327.02,CANDIDATE,46.331703000,8.2850000e-04,-8.2850000e-04,1.53,0.12,0.12,0.894,0.030,-0.028,0.926,0.045,-0.052
10788461,3925.02,CANDIDATE,2.590395800,1.6530000e-04,-1.6530000e-04,1.60,0.43,0.14,0.816,0.016,-0.015,0.871,0.030,-0.041
10788461,3925.03,CANDIDATE,5.323533500,5.8150000e-04,-5.8150000e-04,1.68,0.56,0.20,0.816,0.016,-0.015,0.871,0.030,-0.041
10788461,3925.01,CANDIDATE,9.207563400,3.5680000e-04,-3.5680000e-04,3.45,0.07,0.58,0.816,0.016,-0.015,0.871,0.030,-0.041
10793172,2871.02,CANDIDATE,5.363750160,3.9040000e-05,-3.9040000e-05,0.91,0.07,0.04,0.864,0.021,-0.020,0.921,0.034,-0.041
10793172,2871.04,CANDIDATE,7.978819800,1.2640000e-04,-1.2640000e-04,0.78,0.06,0.07,0.864,0.021,-0.020,0.921,0.034,-0.041
10793172,2871.01,CANDIDATE,12.099906500,1.0870000e-04,-1.0870000e-04,1.10,0.06,0.06,0.864,0.021,-0.020,0.921,0.034,-0.041
10793172,2871.03,CANDIDATE,18.081142900,5.3160000e-04,-5.3160000e-04,0.76,0.15,0.09,0.864,0.021,-0.020,0.921,0.034,-0.041
10797460,752.01,CANDIDATE,9.488035570,2.7750000e-05,-2.7750000e-05,2.30,0.12,0.10,0.944,0.035,-0.033,0.959,0.054,-0.059
10797460,752.02,CANDIDATE,54.418382700,2.4790000e-04,-2.4790000e-04,2.88,0.94,0.17,0.944,0.035,-0.033,0.959,0.054,-0.059
10843431,7378.01,CANDIDATE,8.739675800,3.0920000e-04,-3.0920000e-04,3.35,0.14,1.10,0.640,0.023,-0.023,0.659,0.030,-0.028
10843431,7378.02,CANDIDATE,56.391062000,4.8360000e-03,-4.8360000e-03,3.65,0.69,0.89,0.640,0.023,-0.023,0.659,0.030,-0.028
10843590,431.01,CANDIDATE,18.870221570,2.5800000e-05,-2.5800000e-05,2.41,0.08,0.05,0.740,0.015,-0.013,0.782,0.031,-0.047
10843590,431.02,CANDIDATE,46.902643100,1.5110000e-04,-1.5110000e-04,2.22,0.33,0.13,0.740,0.015,-0.013,0.782,0.031,-0.047
10864531,2080.02,CANDIDATE,34.060767700,1.3720000e-04,-1.3720000e-04,3.03,0.43,0.33,0.961,0.044,-0.042,0.872,0.061,-0.048
10864531,2080.01,CANDIDATE,83.488740500,5.8890000e-04,-5.8890000e-04,3.01,0.15,0.18,0.961,0.044,-0.042,0.872,0.061,-0.048
10872983,756.03,CANDIDATE,2.566588970,1.7810000e-05,-1.7810000e-05,1.81,0.49,0.20,1.106,0.065,-0.059,1.017,0.074,-0.078
10872983,756.02,CANDIDATE,4.134435120,1.0460000e-05,-1.0460000e-05,3.16,0.30,0.30,1.106,0.065,-0.059,1.017,0.074,-0.078
10872983,756.01,CANDIDATE,11.094320540,2.0360000e-05,-2.0360000e-05,4.44,0.67,0.27,1.106,0.065,-0.059,1.017,0.074,-0.078
10875245,117.03,CANDIDATE,3.180027898,7.2780000e-06,-7.2780000e-06,1.57,0.05,0.05,1.437,0.032,-0.032,1.245,0.047,-0.060
10875245,117.02,CANDIDATE,4.901449760,1.0700000e-05,-1.0700000e-05,1.75,0.30,0.07,1.437,0.032,-0.032,1.245,0.047,-0.060
10875245,117.04,CANDIDATE,7.958253280,7.6730000e-05,-7.6730000e-05,1.09,0.19,0.09,1.437,0.032,-0.032,1.245,0.047,-0.060
10875245,117.01,CANDIDATE,14.749148250,2.1740000e-05,-2.1740000e-05,2.96,0.09,0.07,1.437,0.032,-0.032,1.245,0.047,-0.060
10878263,341.02,CANDIDATE,4.699652821,8.4770000e-06,-8.4770000e-06,1.64,0.06,0.04,0.890,0.016,-0.016,0.953,0.031,-0.042
10878263,341.01,CANDIDATE,7.170710381,7.0600000e-06,-7.0600000e-06,2.58,0.07,0.06,0.890,0.016,-0.016,0.953,0.031,-0.042
10905239,46.01,CANDIDATE,3.487688776,1.1050000e-06,-1.1050000e-06,6.03,0.17,0.16,1.703,0.046,-0.044,1.122,0.049,-0.044
10905239,46.02,CANDIDATE,6.029772410,6.2640000e-05,-6.2640000e-05,1.26,0.06,0.11,1.703,0.046,-0.044,1.122,0.049,-0.044
10910878,757.03,CANDIDATE,6.252962249,9.5770000e-06,-9.5770000e-06,2.30,0.11,0.08,0.736,0.023,-0.024,0.765,0.036,-0.039
10910878,757.01,CANDIDATE,16.068646740,1.0880000e-05,-1.0880000e-05,5.00,0.18,0.16,0.736,0.023,-0.024,0.765,0.036,-0.039
